Date,Open,High,Low,Close,Adj Close,Volume
2000-03-03,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-06,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-07,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-08,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-09,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-10,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-13,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-14,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-15,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-16,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-17,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-20,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-21,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-22,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-23,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-24,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-27,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-28,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-29,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-30,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-03-31,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-03,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-04,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-05,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-06,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-07,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-10,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-11,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-12,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-13,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-14,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-17,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-18,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-19,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-20,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-21,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-24,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-25,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-26,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-27,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-04-28,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-05-01,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-05-02,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-05-03,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-05-04,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-05-05,0.147928,0.147928,0.147928,0.147928,0.111287,0
2000-05-08,0.140532,0.140532,0.140532,0.140532,0.105723,27040
2000-05-09,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-10,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-11,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-12,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-15,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-16,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-17,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-18,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-19,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-22,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-23,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-24,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-25,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-26,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-29,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-05-30,0.140532,0.140532,0.140532,0.140532,0.105723,6760
2000-05-31,0.140532,0.140532,0.140532,0.140532,0.105723,27040
2000-06-01,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-02,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-05,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-06,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-07,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-08,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-09,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-12,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-13,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-14,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-15,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-16,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-19,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-20,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-21,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-22,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-23,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-26,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-27,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-28,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-29,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-06-30,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-03,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-04,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-05,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-06,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-07,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-10,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-11,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-12,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-13,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-14,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-17,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-18,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-19,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-20,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-21,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-24,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-25,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-26,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-27,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-28,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-07-31,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-08-01,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-08-02,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-08-03,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-08-04,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-08-07,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-08-08,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-08-09,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-08-10,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-08-11,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-08-14,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-08-15,0.140532,0.140532,0.140532,0.140532,0.105723,0
2000-08-16,0.167159,0.167159,0.167159,0.167159,0.125754,6760
2000-08-17,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-08-18,0.167159,0.167159,0.167159,0.167159,0.125754,6760
2000-08-21,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-08-22,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-08-23,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-08-24,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-08-25,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-08-28,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-08-29,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-08-30,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-08-31,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-01,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-04,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-05,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-06,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-07,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-08,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-11,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-12,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-13,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-14,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-15,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-18,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-19,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-20,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-21,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-22,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-25,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-26,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-27,0.167159,0.167159,0.167159,0.167159,0.125754,0
2000-09-28,0.174556,0.174556,0.174556,0.174556,0.131319,6760
2000-09-29,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-02,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-03,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-04,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-05,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-06,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-09,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-10,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-11,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-12,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-13,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-16,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-17,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-18,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-19,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-20,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-23,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-24,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-25,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-26,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-27,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-30,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-10-31,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-01,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-02,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-03,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-06,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-07,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-08,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-09,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-10,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-13,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-14,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-15,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-16,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-17,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-20,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-21,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-22,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-23,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-24,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-27,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-28,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-29,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-11-30,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-01,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-04,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-05,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-06,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-07,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-08,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-11,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-12,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-13,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-14,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-15,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-18,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-19,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-20,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-21,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-22,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-25,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-26,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-27,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-28,0.174556,0.174556,0.174556,0.174556,0.131319,0
2000-12-29,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-01,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-02,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-03,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-04,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-05,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-08,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-09,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-10,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-11,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-12,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-15,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-16,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-17,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-18,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-19,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-22,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-23,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-24,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-25,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-26,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-29,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-30,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-01-31,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-01,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-02,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-05,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-06,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-07,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-08,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-09,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-12,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-13,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-14,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-15,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-16,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-19,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-20,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-21,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-22,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-23,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-26,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-27,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-02-28,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-03-01,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-03-02,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-03-05,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-03-06,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-03-07,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-03-08,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-03-09,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-03-12,0.174556,0.174556,0.174556,0.174556,0.131319,0
2001-03-13,0.207100,0.207100,0.207100,0.207100,0.155802,13520
2001-03-14,0.207100,0.207100,0.207100,0.207100,0.155802,13520
2001-03-15,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-03-16,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-03-19,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-03-20,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-03-21,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-03-22,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-03-23,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-03-26,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-03-27,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-03-28,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-03-29,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-03-30,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-02,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-03,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-04,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-05,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-06,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-09,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-10,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-11,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-12,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-13,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-16,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-17,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-18,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-19,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-20,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-23,0.207100,0.207100,0.207100,0.207100,0.155802,0
2001-04-24,0.235207,0.235207,0.235207,0.235207,0.176947,6760
2001-04-25,0.235207,0.235207,0.235207,0.235207,0.176947,0
2001-04-26,0.235207,0.235207,0.235207,0.235207,0.176947,0
2001-04-27,0.235207,0.235207,0.235207,0.235207,0.176947,0
2001-04-30,0.235207,0.235207,0.235207,0.235207,0.176947,0
2001-05-01,0.235207,0.235207,0.235207,0.235207,0.176947,0
2001-05-02,0.235207,0.235207,0.235207,0.235207,0.176947,0
2001-05-03,0.235207,0.235207,0.235207,0.235207,0.176947,0
2001-05-04,0.235207,0.235207,0.235207,0.235207,0.176947,0
2001-05-07,0.235207,0.235207,0.235207,0.235207,0.176947,0
2001-05-08,0.235207,0.235207,0.235207,0.235207,0.176947,0
2001-05-09,0.235207,0.235207,0.235207,0.235207,0.176947,0
2001-05-10,0.235207,0.235207,0.235207,0.235207,0.176947,0
2001-05-11,0.224852,0.224852,0.224852,0.224852,0.169157,6760
2001-05-14,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-15,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-16,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-17,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-18,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-21,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-22,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-23,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-24,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-25,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-28,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-29,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-30,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-05-31,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-01,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-04,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-05,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-06,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-07,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-08,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-11,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-12,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-13,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-14,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-15,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-18,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-19,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-20,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-21,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-22,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-25,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-26,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-27,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-28,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-06-29,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-02,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-03,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-04,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-05,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-06,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-09,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-10,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-11,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-12,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-13,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-16,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-17,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-18,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-19,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-20,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-23,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-24,0.224852,0.224852,0.224852,0.224852,0.169157,0
2001-07-25,0.224852,0.224852,0.224852,0.224852,0.169157,0
